"TIME","Tov_V_degC","ControlOut_V"
1.09510032,0.708874,4.27536
1.097766987,0.709228,4.27536
1.098433654,0.709354,4.27536
1.102433654,0.710109,4.27536
1.10510032,0.710439,4.27536
1.105766987,0.710466,4.27536
1.107233654,0.710524,4.27536
1.11110032,0.710435,4.27536
1.112433654,0.710405,4.27536
1.11510032,0.71051,4.27536
1.117766987,0.710861,4.27536
1.118433654,0.710986,4.27536
1.122433654,0.711738,4.27536
1.12510032,0.712066,4.27536
1.125766987,0.712086,4.27536
1.127766987,0.712148,4.27536
1.132433654,0.712028,4.27536
1.13310032,0.712055,4.27536
1.13510032,0.712133,4.27536
1.137766987,0.712483,4.27536
1.140433654,0.712983,4.27536
1.142433654,0.713358,4.27536
1.14510032,0.713685,4.27536
1.147766987,0.713766,4.27536
1.152433654,0.713645,4.27536
1.15510032,0.713749,4.27536
1.157233654,0.714012,4.27536
1.160433654,0.714605,4.27536
1.162433654,0.714976,4.27536
1.16510032,0.715303,4.27536
1.167766987,0.715385,4.27536
1.172433654,0.715265,4.27536
1.17510032,0.715369,4.27536
1.177766987,0.715719,4.27536
1.182433654,0.716593,4.27536
1.18510032,0.71692,4.27536
1.187766987,0.717001,4.27536
1.189766987,0.716949,4.27536
1.192433654,0.716879,4.27536
1.19510032,0.716982,4.27536
1.19710032,0.717244,4.27536
1.197766987,0.717331,4.27536
1.202433654,0.718204,4.27536
1.204433654,0.718449,4.27536
1.20510032,0.71853,4.27536
1.207233654,0.718611,4.27536
1.209766987,0.718548,4.27536
1.212433654,0.718483,4.27536
1.21510032,0.718584,4.27536
1.21710032,0.718844,4.27536
1.217766987,0.71893,4.27536
1.222433654,0.719799,4.27536
1.224433654,0.720042,4.27536
1.22510032,0.720123,4.27536
1.227766987,0.7202,4.27536
1.231766987,0.720091,4.27536
1.232433654,0.720073,4.27536
1.23510032,0.720173,4.27536
1.237766987,0.720519,4.27536
1.23910032,0.720767,4.27536
1.242433654,0.721387,4.27536
1.24510032,0.721709,4.27536
1.246433654,0.721748,4.27536
1.247766987,0.721786,4.27536
1.252433654,0.721658,4.27536
1.253766987,0.721707,4.27536
1.25510032,0.721757,4.27536
1.257233654,0.722016,4.27536
1.25910032,0.72236,4.27536
1.262433654,0.722972,4.27536
1.26510032,0.723296,4.27536
1.266433654,0.723335,4.27536
1.267766987,0.723373,4.27536
1.272433654,0.723246,4.27536
1.273766987,0.723296,4.27536
1.27510032,0.723346,4.27536
1.277766987,0.723692,4.27536
1.28110032,0.724311,4.27536
1.282433654,0.724559,4.27536
1.28510032,0.724882,4.27536
1.287766987,0.724958,4.27536
